Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2013-04-23,12.386072158813477,12.454691744267699,12.162827222414474,12.320806186614663,664238400
2013-04-24,12.365636825561523,12.664210180177067,11.970385274250622,12.0021037101966,969651200
2013-04-25,12.454692840576172,12.624260434715547,12.412605723457382,12.541611532721845,384837600
2013-04-26,12.723681449890137,12.771562868796666,12.450726008527752,12.49830284965265,764097600
2013-04-29,13.117713928222656,13.224456225318455,12.809075651495757,12.822799568050463,640326400
2013-04-30,13.503814697265625,13.579144761388427,13.177183539229151,13.269591946862432,691538400
2013-05-01,13.397377967834473,13.569385416893311,13.247939406276725,13.55505153067,506909200
2013-05-02,13.587380409240723,13.681007132421202,13.438245605898269,13.473317656664928,421828400
2013-05-03,13.723400115966797,13.822518195065804,13.698085956319163,13.763961080945888,361300800
2013-05-06,14.050642013549805,14.096082737869638,13.855454891393448,13.898151158188677,496641600
2013-05-07,13.988120079040527,14.20434912151563,13.836850796887175,14.180561109091812,483753200
2013-05-08,14.146097183227539,14.192759471360322,13.901200386862257,13.999707671105012,472598000
2013-05-09,14.022685050964355,14.213943831041293,13.986152843430329,14.116012528276059,398487600
2013-05-10,13.906023979187012,14.112940312548913,13.829582130064436,14.05952250441871,334852000
2013-05-13,13.960367202758789,14.057378742696345,13.860901272500353,13.861207866348051,316948800
2013-05-14,13.62635326385498,13.974487224865086,13.573856046633434,13.933042959435387,447118000
2013-05-15,13.165549278259277,13.538550920469557,12.966309240437184,13.482063889124742,741613600
2013-05-16,13.341461181640625,13.441849343328824,12.860090851002338,12.99332717933281,603204000
2013-05-17,13.300935745239258,13.510614738278537,13.231861970506912,13.478687177104781,427904400
2013-05-20,13.597801208496094,13.68590920429988,13.203924143508207,13.25949057303926,451578400
2013-05-21,13.497413635253906,13.676085663518785,13.32979373856297,13.451057313028471,456022000
2013-05-22,13.549297332763672,13.764195813067966,13.453207228938124,13.632186688040361,443038400
2013-05-23,13.5735502243042,13.696963246259827,13.3786073932287,13.383519452184489,353021200
2013-05-24,13.665956497192383,13.681613275473465,13.51890541887212,13.533948189774147,276166800
2013-05-28,13.552059173583984,13.84892475131705,13.533947186898335,13.811779357060685,386145200
2013-05-29,13.65981674194336,13.738101454943868,13.489433379245815,13.507853601046952,330576400
2013-05-30,13.863356590270996,13.953000036023507,13.646309471259826,13.681307075200003,353519600
2013-05-31,13.806558609008789,14.032814948580162,13.799497115859992,13.89159492283639,384302800
2013-06-03,13.836954116821289,13.887301083287035,13.583988810403318,13.837260710631668,372352400
2013-06-04,13.79366683959961,13.950849450546325,13.73472377037936,13.913702413765062,292728800
2013-06-05,13.664729118347168,13.836954507223417,13.621749419582862,13.68130649858352,290589600
2013-06-06,13.460575103759766,13.722750507777965,13.325190170005339,13.675780174448704,416934000
2013-06-07,13.563422203063965,13.60732250903521,13.285896555397931,13.400406903095485,404535600
2013-06-10,13.473774909973145,13.78660384983275,13.40961319484044,13.65306094749382,450153200
2013-06-11,13.434171676635742,13.592582283150572,13.302777391694843,13.377071456253708,286112400
2013-06-12,13.268092155456543,13.546231831525239,13.246909305299996,13.492507401654514,265227200
2013-06-13,13.38382625579834,13.420051871395657,13.162481924135053,13.277606258292314,285832400
2013-06-14,13.202390670776367,13.3939568609567,13.154805512072492,13.366633944361526,271866000
2013-06-17,13.262253761291504,13.375842654331073,13.211906801411317,13.245062376381261,259414400
2013-06-18,13.255191802978516,13.351281888259143,13.207300876977849,13.248745136732893,195025600
2013-06-19,12.985960006713867,13.251818657943032,12.985960006713867,13.243836561587338,310940000
2013-06-20,12.796852111816406,13.077446171357023,12.74558371339968,12.872373397459846,357310800
2013-06-21,12.69430923461914,12.893857497665516,12.528531371277783,12.84750035886423,481118400
2013-06-24,12.357845306396484,12.545727489996647,12.22000350104886,12.507045839850448,480746000
2013-06-25,12.360602378845215,12.519012122765435,12.243943481076906,12.454850425796698,314162800
2013-06-26,12.220617294311523,12.426918864456665,12.146630631418592,12.399595944728551,367724000
2013-06-27,12.088916778564453,12.322541307545539,12.081549508216392,12.256844963304573,337246000
2013-06-28,12.173338890075684,12.288154989947076,11.938178984427298,12.014621672843662,578516400
2013-07-01,12.562917709350586,12.65655260847251,12.317320487012886,12.362449621161256,391053600
2013-07-02,12.84749984741211,12.943897345011953,12.570589958779038,12.58563272634592,469865200
2013-07-03,12.918416976928711,12.985342949345196,12.815573628771705,12.920258998731992,240928800
2013-07-05,12.814655303955078,12.994862791617905,12.751107585812473,12.905834175591856,274024800
2013-07-08,12.741896629333496,12.924560146295631,12.606818277139366,12.897238045988074,298138400
2013-07-09,12.966005325317383,13.001309522259017,12.598530492589969,12.697383227750048,352584400
2013-07-10,12.916265487670898,13.041213897367442,12.840131057883621,12.881575312212927,281405600
2013-07-11,13.117660522460938,13.14713287737044,12.929779178530167,12.984424197052434,326292400
2013-07-12,13.09371566772461,13.194410425744184,12.99854697650964,13.128713271050847,279563200
2013-07-15,13.122261047363281,13.245674035483882,13.041214556121115,13.047662041617698,241917200
2013-07-16,13.20699691772461,13.222652876081444,13.02187738373246,13.0940212006344,216538000
2013-07-17,13.210370063781738,13.269007346188545,13.14620835567152,13.191644072337448,198990400
2013-07-18,13.254890441894531,13.350365737846245,13.219586240707432,13.304623409279884,218878800
2013-07-19,13.045825958251953,13.323043367710827,13.027405733833278,13.296027858333106,268721600
2013-07-22,13.087575912475586,13.193182732450943,13.061788419861847,13.184280034489117,207796400
2013-07-23,12.86285400390625,13.107529801966471,12.854257900396474,13.07805826684536,369395600
2013-07-24,13.523508071899414,13.648762279694251,13.362334847606734,13.475002315870169,591936800
2013-07-25,13.461803436279297,13.550832865935,13.379221493932802,13.529343427623033,229493600
2013-07-26,13.53824234008789,13.539776948208525,13.334089454116347,13.36356098004849,200152400
2013-07-29,13.747001647949219,13.814540809377236,13.5139912131148,13.532410611790896,248057600
2013-07-30,13.91677188873291,14.034351421692927,13.791209440818108,13.813620298184496,309422400
2013-07-31,13.89251708984375,14.040182150120023,13.797348421784054,13.968039164695313,322957600
2013-08-01,14.01992416381836,14.023608208360752,13.914931353668948,13.991374868038795,206250800
2013-08-02,14.199820518493652,14.209338040951849,14.019307301844671,14.060751562430074,274783600
2013-08-05,14.411958694458008,14.449412325972038,14.187851732541478,14.265828212790439,318855600
2013-08-06,14.2830171585083,14.486862649510648,14.188461680332404,14.36805511430226,334857600
2013-08-07,14.274730682373047,14.336744608821084,14.1761845459759,14.238505066233312,298858000
2013-08-08,14.246301651000977,14.341790093680551,14.151739062835707,14.334373355378784,255777200
2013-08-09,14.043581008911133,14.229304787037629,14.018860197851847,14.17306201248062,266865200
2013-08-12,14.44253158569336,14.482394490941196,14.110948592902544,14.118056713002835,364434000
2013-08-13,15.128870964050293,15.286163880387566,14.463850086371927,14.553159547986814,881941200
2013-08-14,15.404831886291504,15.582520044629403,15.247230315874866,15.385672803292742,756372400
2013-08-15,15.38659381866455,15.525346530994362,15.113725917158893,15.34055031031132,490294000
2013-08-16,15.523186683654785,15.542037147129223,15.415955899747576,15.45581880420928,362306000
2013-08-19,15.690369606018066,15.875783119811626,15.574794571785173,15.585300792946484,510518400
2013-08-20,15.484246253967285,15.777819631028326,15.476520899365283,15.75124381706634,358688400
2013-08-21,15.524114608764648,15.67213580599729,15.488267040194126,15.562124154906526,335879600
2013-08-22,15.542652130126953,15.62392596918127,15.395556812718995,15.605075508439718,244207600
2013-08-23,15.482706069946289,15.554708178421702,15.431099167681088,15.552235932192305,222731600
2013-08-26,15.54297161102295,15.766396408544507,15.466642218093677,15.474367577840745,330965600
2013-08-27,15.098587989807129,15.528750563053471,15.027822007546716,15.389378925750604,424188800
2013-08-28,15.169974327087402,15.321396941113393,15.018553363426136,15.018553363426136,307608000
2013-08-29,15.194697380065918,15.343028866712585,15.177083036656185,15.193152638621946,239657600
2013-08-30,15.056248664855957,15.233317880516383,15.033998455933178,15.203961203738576,272297200
2013-09-03,15.098280906677246,15.469726847130437,15.06027135647452,15.237959525990682,331928800
2013-09-04,15.41069507598877,15.520399713139943,15.336220756248666,15.437581153701974,345032800
2013-09-05,15.305017471313477,15.472201072848645,15.254646688177525,15.458912335723037,236367600
2013-09-06,15.3961820602417,15.432027987090153,15.14061974604571,15.402981563861202,359525600
2013-09-09,15.641850471496582,15.695929613384333,15.558723265144527,15.605694287399999,340687200
2013-09-10,15.285543441772461,15.681403072314634,15.12670580062088,15.642774650503467,743195600
2013-09-11,14.453343391418457,14.638137950499116,14.363725324873268,14.431710419957474,898696400
2013-09-12,14.607243537902832,14.690987999081187,14.400814258028765,14.477762516950012,404051200
2013-09-13,14.366509437561035,14.580662370475672,14.36033047330496,14.503715781406445,298835600
2013-09-16,13.909771919250488,14.264839543717658,13.820155488117104,14.245990733198987,543706800
2013-09-17,14.070462226867676,14.20612379882479,13.828806026390888,13.84302061160599,399380800
2013-09-18,14.359708786010742,14.411315670253117,14.235480931914918,14.313355010580118,456862000
2013-09-19,14.595190048217773,14.704275854396252,14.50093771999524,14.545746772062653,404541200
2013-09-20,14.444076538085938,14.788327734166112,14.400503612701291,14.771332279821324,699302800
2013-09-23,15.161938667297363,15.355696415764845,14.913482886773991,15.33066533673785,762106800
2013-09-24,15.114344596862793,15.311191773595878,15.074790320738192,15.292960201503064,364344400
2013-09-25,14.880414962768555,15.131032672500229,14.8773254809396,15.11743697201576,316957200
2013-09-26,15.025350570678711,15.097661298068259,14.953657079670396,15.018552718661878,237221600
2013-09-27,14.918123245239258,14.977455518768089,14.855391219729416,14.94995218538771,228040400
2013-09-30,14.732704162597656,14.884433716352554,14.660391795135975,14.748154874305166,260156400
2013-10-01,15.079118728637695,15.11558352996722,14.783073062555204,14.785236690278355,353883600
2013-10-02,15.128559112548828,15.197780333218683,14.949017654487825,15.007113770884366,289184000
2013-10-03,14.938517570495605,15.214785360965275,14.856009225612508,15.157923687272387,322753200
2013-10-04,14.92677116394043,14.975286928928368,14.789873429282148,14.952419478519385,258868400
2013-10-07,15.072630882263184,15.224051829523985,14.998465149849526,15.035857459409067,312292400
2013-10-08,14.862190246582031,15.161942738322118,14.849829012834299,15.140309754081091,290917200
2013-10-09,15.036778450012207,15.073860479041933,14.779980159075608,14.976518708770389,301725200
2013-10-10,15.131033897399902,15.215705840811227,15.050687558972129,15.182951059388666,278602800
2013-10-11,15.228994369506836,15.260823296095593,14.992591230890564,15.049142615236223,267738800
2013-10-14,15.328804969787598,15.376394865123842,15.122068826803647,15.136902298134004,261898000
2013-10-15,15.410391807556152,15.512988363159494,15.312741394171118,15.374235623465847,320073600
2013-10-16,15.48548698425293,15.529368529783795,15.42739084803955,15.47559799930348,251101200
2013-10-17,15.590243339538574,15.598896200153364,15.441294650580723,15.450564747485792,253593200
2013-10-18,15.725910186767578,15.737343915228825,15.627640855431475,15.636293718930656,290542000
2013-10-21,16.11125946044922,16.202112027149077,15.807179798061409,15.814905154368802,398106800
2013-10-22,16.06521224975586,16.330354828398203,15.699328133020028,16.267314212558368,534063600
2013-10-23,16.222497940063477,16.244439523758885,16.03831901574428,16.03831901574428,313723200
2013-10-24,16.437284469604492,16.454590197623403,16.14494870507068,16.22374868558936,384764800
2013-10-25,16.253406524658203,16.478065643073478,16.227139329107743,16.41904202019922,337792000
2013-10-28,16.37455177307129,16.409163227692403,16.168432738072497,16.348593182105454,550440800
2013-10-29,15.966633796691895,16.664100906775715,15.900503694279152,16.57201222236023,635807200
2013-10-30,16.220651626586914,16.301615197886413,15.977140375715686,16.057178092648943,354163600
2013-10-31,16.15266227722168,16.300685076926797,16.108472130106538,16.22373850465699,275696400
2013-11-01,16.070158004760742,16.21756195489057,15.940677012425825,16.193458382275963,274890000
2013-11-04,16.2778263092041,16.27998993759321,16.032461607835504,16.103227604553027,244627600
2013-11-05,16.23764419555664,16.343949091645705,16.16193374722966,16.21075976605808,265213200
2013-11-06,16.19164276123047,16.31410923189316,16.10709732148365,16.292039537180038,223375600
2013-11-07,15.929619789123535,16.262205821092618,15.926201848589455,16.149998103559312,262620400
2013-11-08,16.18045425415039,16.198171431603647,15.9327241897602,15.994579100868902,279316800
2013-11-11,16.13352394104004,16.214960232150105,15.989299801364046,16.162741605026103,227452400
2013-11-12,16.163366317749023,16.28489993096642,16.06980703217753,16.09063173786931,204276800
2013-11-13,16.182636260986328,16.232990711631185,16.068561036870985,16.100887883704836,197220800
2013-11-14,16.416690826416016,16.45150269622641,16.22117929131857,16.250396959552454,282419200
2013-11-15,16.318157196044922,16.445595424284775,16.30261627260111,16.367578726996555,317920400
2013-11-18,16.120466232299805,16.38653601877475,16.10710157197457,16.318153977110637,244944000
2013-11-19,16.149063110351562,16.268110013671443,16.099952008981994,16.13289968990081,208938800
2013-11-20,16.00763702392578,16.17610711849071,15.9868123221254,16.13911733529279,193916800
2013-11-21,16.198486328125,16.2006625884136,15.966298777333982,16.088453213533214,262026800
2013-11-22,16.156837463378906,16.230192883098756,16.11736265276705,16.14813408103921,223725600
2013-11-25,16.279298782348633,16.345504558942014,16.194132486730865,16.19475332669892,229311600
2013-11-26,16.57956314086914,16.66473112337334,16.287386463666394,16.29111482465155,401382800
2013-11-27,16.969961166381836,16.971204506524444,16.57956066160457,16.670012411979,363448400
2013-11-29,17.284212112426758,17.354458352473056,17.027468139159268,17.07937635397241,318127600
2013-12-02,17.13376808166504,17.54095118258032,17.12102426038449,17.344198002809826,472544800
2013-12-03,17.60280418395996,17.604670023943424,17.334249386340566,17.35352032616974,450968000
2013-12-04,17.561779022216797,17.69201600626086,17.43185245823004,17.577319945085925,377809600
2013-12-05,17.651912689208984,17.876952214139884,17.60560035642608,17.799556386200884,447580000
2013-12-06,17.406980514526367,17.616168711387008,17.392995016073375,17.58632855468778,344352400
2013-12-09,17.606224060058594,17.704134180726253,17.434336038886475,17.434336038886475,320493600
2013-12-10,17.57887840270996,17.65130257543356,17.44366802161751,17.517645955043147,278269600
2013-12-11,17.44863510131836,17.747342168731684,17.396728556554724,17.623942737406914,359718800
2013-12-12,17.423158645629883,17.572356235115492,17.407307293997693,17.472892282125898,262290000
2013-12-13,17.233226776123047,17.495876903330394,17.209604980871024,17.494943983517913,332822000
2013-12-16,17.328651428222656,17.488418107461722,17.25125725827967,17.25156767823933,282592800
2013-12-17,17.250640869140625,17.388958740163897,17.200596837916265,17.27612851485724,229902400
2013-12-18,17.11946678161621,17.14060356119842,16.747406008970373,17.086208682273593,565863200
2013-12-19,16.92333221435547,17.095530628046,16.90064167782226,17.07998971042043,320308800
2013-12-20,17.065073013305664,17.145578036953758,16.934525627389895,16.953486148249095,436413600
2013-12-23,17.71998405456543,17.739565411244293,17.49214743320813,17.655019965583797,501306400
2013-12-24,17.644763946533203,17.77562172032817,17.59378701674163,17.713766812714976,167554800
2013-12-26,17.527587890625,17.70165220171485,17.51142446773803,17.65813529394224,204008000
2013-12-27,17.409156799316406,17.543434184656373,17.3908187813185,17.525096166658464,225884400
2013-12-30,17.236034393310547,17.409165824159196,17.167652325327314,17.32741909070689,253629600
2013-12-31,17.438068389892578,17.44614927102787,17.219866339237143,17.225151779979697,223084400
2014-01-02,17.19282341003418,17.314046576309632,17.158321968248117,17.27208509413738,234684800
2014-01-03,16.81517219543457,17.21054446489701,16.79807585070129,17.184435977668635,392467600
2014-01-06,16.906862258911133,16.99606900576466,16.585776734242952,16.705446143436845,412610800
2014-01-07,16.785945892333984,16.969955188620773,16.72005054798807,16.918979920730447,317209200
2014-01-08,16.892255783081055,16.957528653989637,16.743991198302663,16.747719558925755,258529600
2014-01-09,16.67654037475586,16.997936347846455,16.64017308874844,16.996070507538242,279148800
2014-01-10,16.56525993347168,16.80957041508743,16.508378377751992,16.779419837356244,304976000
2014-01-13,16.651979446411133,16.86240930276838,16.470144744123303,16.47107766392982,378492800
2014-01-14,16.98332405090332,16.993891609976757,16.71197051469558,16.729377273169355,332561600
2014-01-15,17.324304580688477,17.412580069660013,17.147132762682308,17.204947248558057,391638800
2014-01-16,17.227636337280273,17.308451778674826,17.14775215590179,17.24784019762891,229278000
2014-01-17,16.8055362701416,17.15987997620183,16.78160238297784,17.14154195071299,426739600
2014-01-21,17.066627502441406,17.09770934215446,16.79776062492358,16.815477804760015,328526800
2014-01-22,17.142471313476562,17.32212814996694,17.027464842920324,17.123821211764703,379985200
2014-01-23,17.287622451782227,17.297569170247023,16.934211826328564,17.093666421717916,403239200
2014-01-24,16.9733829498291,17.270222562053764,16.93235271984595,17.21986810980192,429354800
2014-01-27,17.111072540283203,17.24472908763141,16.96343049425885,17.09770788154829,554878800
2014-01-28,15.743435859680176,16.00763818162917,15.605737177816925,15.813682090833593,1065523200
2014-01-29,15.564702987670898,15.77047156599646,15.498497221079594,15.664168507526083,502810000
2014-01-30,15.534562110900879,15.743439998984362,15.438828210530042,15.620350947077899,678501600
2014-01-31,15.560043334960938,15.588950575211667,15.340910053060274,15.391574913499717,464797200
2014-02-03,15.588953971862793,15.781668395524537,15.519640656159037,15.622524159468519,401464000
2014-02-04,15.814606666564941,15.83543302106892,15.627177776026956,15.72322369068068,376681200
2014-02-05,15.932730674743652,16.016343236757034,15.73566538286062,15.745301685397651,328344800
2014-02-06,16.025596618652344,16.05655390322464,15.87863217879532,15.948988277420598,257765200
2014-02-07,16.249797821044922,16.3514218366202,16.177880314599026,16.302955255336144,370280400
2014-02-10,16.54090690612793,16.634713921975084,16.197262352738903,16.217899428643044,345559200
2014-02-11,16.75885772705078,16.814827339654748,16.55685879281636,16.5915684359114,282256800
2014-02-12,16.757600784301758,16.87142032821387,16.673801692000726,16.789808852957425,308100800
2014-02-13,17.023698806762695,17.03683118771472,16.703817452680365,16.718200616100994,307398000
2014-02-14,17.00994110107422,17.072167955778056,16.92301588120736,16.96241303001913,272924400
2014-02-18,17.07247543334961,17.235072123317227,17.0605921664747,17.07278771144202,260251600
2014-02-19,16.80293846130371,17.100617984023454,16.70850689777918,17.033701962555117,313768000
2014-02-20,16.608449935913086,16.791373142773516,16.541221620319668,16.66598426839706,305858000
2014-02-21,16.423959732055664,16.715385342553454,16.40363493616442,16.659726362432252,278784800
2014-02-24,16.495880126953125,16.569988577482757,16.33547268804028,16.35829905268694,288909600
2014-02-25,16.3242130279541,16.559041157914045,16.291068129799168,16.553101194051838,231952000
2014-02-26,16.176939010620117,16.416145753599327,16.122218524774784,16.372682311060984,276217200
2014-02-27,16.4996280670166,16.53433601844414,16.136283375349773,16.170366770684456,301882000
2014-02-28,16.45492172241211,16.658482017690105,16.326092772236827,16.543723955625378,371968800
2014-03-03,16.50244903564453,16.59281599554719,16.347667603621435,16.366741621731503,238781200
2014-03-04,16.61126136779785,16.655038754588503,16.502758910069996,16.60375834285601,259140000
2014-03-05,16.646284103393555,16.721015437877575,16.545284665594888,16.60125760182504,200062800
2014-03-06,16.5959415435791,16.711324152731834,16.51307928251217,16.659729787195275,185488800
2014-03-07,16.586246490478516,16.634400778373802,16.44897604314599,16.60657128719004,220729600
2014-03-10,16.601255416870117,16.676612967675265,16.520580788509598,16.521207014666402,178584000
2014-03-11,16.76291275024414,16.845774991053453,16.653471802769754,16.742901903174047,279224400
2014-03-12,16.7791748046875,16.802313445106584,16.635025884293782,16.713511230790356,199326400
2014-03-13,16.592815399169922,16.87454708640984,16.546224164172212,16.805131156073465,257742800
2014-03-14,16.406452178955078,16.6003184556304,16.35360703609088,16.53465320969246,237199200
2014-03-17,16.47055435180664,16.571552125927596,16.442724856010912,16.50057313467037,199544800
2014-03-18,16.616254806518555,16.634078028975463,16.42238864503935,16.444276490700616,209647200
2014-03-19,16.61189079284668,16.76760906671766,16.541222404101912,16.643160360861373,224756000
2014-03-20,16.53183364868164,16.655971680800256,16.489621006580208,16.569043162539707,208398400
2014-03-21,16.662229537963867,16.689746752578383,16.457732446856664,16.63283698459391,374046400
2014-03-24,16.859859466552734,16.90082136381319,16.73071818884705,16.835782307487904,355700800
2014-03-25,17.04120635986328,17.064971224351975,16.872354083632157,16.932079357923357,282293200
2014-03-26,16.878297805786133,17.166597326401565,16.84953147830818,17.089050481568535,299768000
2014-03-27,16.80575180053711,16.932079145508467,16.732583539381228,16.88580019945317,222031600
2014-03-28,16.786991119384766,16.85203013447356,16.705379654922694,16.832643842174644,200564000
2014-03-31,16.783241271972656,16.910505465517314,16.75791167458015,16.861100393071556,168669200
2014-04-01,16.936769485473633,16.943649623704502,16.78417737115714,16.81513298338666,200760000
2014-04-02,16.964906692504883,16.993986958265197,16.893301506129752,16.95959128617003,180420800
2014-04-03,16.84734344482422,16.96335060759597,16.811384697833315,16.9286426431944,162344000
2014-04-04,16.629396438598633,16.885175604155485,16.590623852689795,16.8792356399864,275251200
2014-04-07,16.36830711364746,16.600635435278882,16.318903696069302,16.510580740182295,289850400
2014-04-08,16.36736488342285,16.45116563665587,16.219149669736737,16.422085362517738,243888400
2014-04-09,16.58249855041504,16.58781395959478,16.322966975718103,16.342353273288825,206169600
2014-04-10,16.36861228942871,16.642526906526218,16.358918310070123,16.59374640160913,239652000
2014-04-11,16.24760627746582,16.34829176412232,16.17037171030441,16.228530591829394,271717600
2014-04-14,16.312335968017578,16.32734369084003,16.17256392033577,16.31921443806383,205674000
2014-04-15,16.196008682250977,16.31107730975395,15.988696115961693,16.268240104971984,266490000
2014-04-16,16.228845596313477,16.2938846208117,16.076565738944012,16.19882681426659,214765600
2014-04-17,16.414268493652344,16.50244782990649,16.234785369622735,16.25980102103337,284334400
2014-04-21,16.609073638916016,16.639403026424333,16.383623855821618,16.426775016113158,182548800
2014-04-22,16.62564468383789,16.6297093090419,16.4630463161863,16.51964213080794,202563200
2014-04-23,16.408329010009766,16.60782466101737,16.398947305487354,16.543097913546987,394940000
2014-04-24,17.753511428833008,17.82324129345122,17.533378741702123,17.767270034891762,759911600
2014-04-25,17.883899688720703,17.8854610789371,17.634374502715822,17.65219606035154,390275200
2014-04-28,18.57651138305664,18.628418026249868,17.90297914402445,17.910797787766388,669485600
2014-04-29,18.521474838256836,18.635606650658254,18.43329717946348,18.565564502621783,337377600
2014-04-30,18.451435089111328,18.743486987601596,18.442367332553978,18.531171229092994,456640800
2014-05-01,18.494903564453125,18.598715201440978,18.334806699046137,18.511162071614933,244048000
2014-05-02,18.529293060302734,18.57995058847007,18.439552334863986,18.521790034950637,191514400
2014-05-05,18.79132080078125,18.79257325290887,18.44861483000538,18.452993402643532,287067200
2014-05-06,18.586515426635742,18.899202691226048,18.586515426635742,18.817591223321468,374564400
2014-05-07,18.521474838256836,18.676568523895423,18.377638194792482,18.61278028817797,282864400
2014-05-08,18.48845863342285,18.690326267286807,18.438463598023745,18.496633288545883,230297200
2014-05-09,18.41143035888672,18.433754498592027,18.24760805009395,18.379986134726806,291597600
2014-05-12,18.640647888183594,18.66674532721783,18.46990873923527,18.472739978036618,213208800
2014-05-13,18.669889450073242,18.69441509888216,18.573674347426493,18.614549309265445,159737200
2014-05-14,18.673341751098633,18.784337692816784,18.606367695249062,18.62806377632562,166404000
2014-05-15,18.514556884765625,18.759186976557473,18.490031239052026,18.699445492688454,230846000
2014-05-16,18.787799835205078,18.788427879752906,18.40701844097501,18.50858029726499,276256400
2014-05-19,19.010427474975586,19.096582123478306,18.782146623750396,18.798497619023195,317755200
2014-05-20,19.01420021057129,19.06733884453189,18.889054730945457,19.007911366424455,234836000
2014-05-21,19.064510345458984,19.076772332779623,18.930876178246017,18.986530352962614,196859600
2014-05-22,19.094690322875977,19.17581555687286,18.995015940985706,19.07362395855201,200760000
2014-05-23,19.310388565063477,19.32925508905463,19.06953181953154,19.094057461088354,232209600
2014-05-27,19.672000885009766,19.67923179731933,19.357565351726876,19.365425988169296,348866000
2014-05-28,19.621063232421875,19.804064434706618,19.613830640423195,19.684264029371587,315481600
2014-05-29,19.97857093811035,20.025422406174002,19.739285881111723,19.741801418716,376474000
2014-05-30,19.90373420715332,20.25495729361385,19.77481543682413,20.060322209076656,564020800
2014-06-02,19.766948699951172,19.961269702144573,19.573571443788925,19.933914501348408,369350800
2014-06-03,20.046485900878906,20.084218959534756,19.7543762753229,19.760979140771713,292709200
2014-06-04,20.2753963470459,20.37192883691874,20.001523505333246,20.043343895483602,335482000
2014-06-05,20.354951858520508,20.41846835095577,20.20591043588939,20.318792260603615,303805600
2014-06-06,20.29897689819336,20.47789238772147,20.264390779572686,20.43512825406474,349938400
2014-06-09,20.623794555664062,20.66341343970685,20.19459137792081,20.40369001748509,301660000
2014-06-10,20.744844436645508,20.92092866855593,20.595173343300754,20.850495311644497,251108000
2014-06-11,20.659006118774414,20.85710048175259,20.57316550802785,20.71843358803593,182724000
2014-06-12,20.313438415527344,20.716229932773686,20.22759782060777,20.698621175030297,218996000
2014-06-13,20.09113311767578,20.346455075433266,20.003091005371008,20.29362880049223,218100000
2014-06-16,20.29362678527832,20.414684887583928,20.128548470823464,20.141755877879,142244000
2014-06-17,20.2672176361084,20.403681316858737,20.205588660380677,20.317840717914606,118904000
2014-06-18,20.28922462463379,20.313436244126965,20.106537560917427,20.309033215529993,134056000
2014-06-19,20.218795776367188,20.31564227587498,20.104340517082754,20.313440761086955,142112000
2014-06-20,20.00969696044922,20.370668135020455,20.007495445688832,20.216594007804506,403592000
2014-06-23,19.992088317871094,20.165971041156716,19.941463553668445,20.099939032068697,174776000
2014-06-24,19.871028900146484,20.192381186300885,19.85122030626841,19.974478257323895,156144000
2014-06-25,19.88863754272461,19.96347224706818,19.732363590186306,19.855621540523305,147476000
2014-06-26,20.007503509521484,20.0405195271791,19.765388845472987,19.8908483691604,130516000
2014-06-27,20.245210647583008,20.24961199827173,19.97888275115785,19.989888646775515,256116000
2014-06-30,20.454309463500977,20.630393719808552,20.269420826451633,20.271622341453057,197929200
2014-07-01,20.58417320251465,20.705231355697695,20.498332577262726,20.58417320251465,152892000
2014-07-02,20.57536506652832,20.70302437340769,20.489522784680325,20.6612056691126,113860000
2014-07-03,20.6964168548584,20.711824095979345,20.51372979637908,20.617179135018294,91567200
2014-07-07,21.123432159423828,21.127833511178093,20.71183608093133,20.720640463704168,225872000
2014-07-08,20.986957550048828,21.306109988488537,20.672208140698533,21.189453227309045,260888000
2014-07-09,20.995763778686523,21.11902173583199,20.85709857689787,21.006769673116107,145744000
2014-07-10,20.91872787475586,21.03098161844881,20.58416815844927,20.6369944374011,158744000
2014-07-11,20.95834732055664,21.10581690834152,20.87910957921412,20.989161811160532,136072000
2014-07-14,21.22907066345215,21.325917145735783,21.05298813479326,21.0992098615386,171240000
2014-07-15,20.980358123779297,21.31711769597154,20.9165276256313,21.30611347997186,181911600
2014-07-16,20.861499786376953,21.372142050159532,20.852695406745426,21.343529075804852,213585200
2014-07-17,20.48952293395996,20.971552228340297,20.37506935610162,20.91652611452569,229192000
2014-07-18,20.784465789794922,20.852697640167566,20.47411767178277,20.60618170113664,199952000
2014-07-21,20.676616668701172,20.90992689458149,20.628193411420952,20.907725379451293,156316000
2014-07-22,20.848295211791992,20.88571256785154,20.71623286852877,20.839490831672606,220788000
2014-07-23,21.391950607299805,21.543821525779784,20.94733870754118,21.00236481637423,371672000
2014-07-24,21.356735229492188,21.420565723639832,21.222471376158133,21.35893674425969,182916000
2014-07-25,21.497600555419922,21.53501790772516,21.27089324769997,21.317114979241197,173876000
2014-07-28,21.794740676879883,21.843163921844287,21.471188564120954,21.53061602340953,221272000
2014-07-29,21.65387725830078,21.88718913952329,21.625264281598028,21.862977513365635,172572000
2014-07-30,21.603254318237305,21.724310770590467,21.49760343252937,21.667084816793203,132040000
2014-07-31,21.04198455810547,21.44917744457306,20.982557096967156,21.3853486334208,227372000
2014-08-01,21.15863800048828,21.266490378979228,20.868100223503713,20.887910495185864,194044000
2014-08-04,21.03978729248047,21.257691945608933,20.947343810145718,21.211470204441557,159832000
